femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,id,declarationYear,declarationMonth,declarationDayOfWeek,incidentDuration
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,0,0,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,49,99049,Fentress (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,e90de5f7-1572-4979-ba55-df5aab701972,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,0,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,77,99077,Henderson (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,fd7f5485-7bfc-4619-a615-03de65d01a33,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,0,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,125,99125,Montgomery (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,b7855b0e-984c-48ba-b396-b5780e3fd39d,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,0,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,149,99149,Rutherford (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,3946a5d0-0831-426a-bc96-555d95a46abb,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,0,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,165,99165,Sumner (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,78f0fec6-efac-499c-8e0c-35d37a8c7a7d,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,0,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,145,99145,Roane (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,aef61fa4-2109-4e9a-b14c-221e762ef5db,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,0,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,175,99175,Van Buren (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,92548f31-6261-4d50-a30f-5d671a54d438,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,1,99001,Anderson (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,0c84b749-a1b5-4c14-a1a6-4a0abd03b9ab,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,3,99003,Bedford (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,5dc703cc-f860-43f2-8527-4cdd6fb8a2c3,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,17,99017,Carroll (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,83bb744f-e55d-48f1-b628-128cc022ad83,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,31,99031,Coffee (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,e109621a-b9db-4080-a825-db7ae1d02dc0,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,33,99033,Crockett (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,757eb227-e305-46f6-866d-8000e198f16b,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,35,99035,Cumberland (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,bffb0e58-3de8-4230-8727-58807bfe6e3d,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,53,99053,Gibson (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,d19de5b3-2aa1-4591-acd6-bb23b53b64c9,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,113,99113,Madison (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,91cc7109-dcd3-4ed2-b8bc-7aac8075af60,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,117,99117,Marshall (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,c33005ab-a28d-4bb4-baf1-735c584e844e,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,129,99129,Morgan (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,6c21b852-518a-44d9-97b8-8795b823398f,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,151,99151,Scott (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,26893678-7bc1-407c-80e4-7edfb91e264f,2002,11,2,3
DR-1441-TN,1441,TN,DR,2002-11-13 00:00:00+00:00,2003,Severe Storm,SEVERE STORMS AND TORNADOS,1,1,1,1,2002-11-09 00:00:00+00:00,2002-11-12 00:00:00+00:00,2011-01-13 00:00:00+00:00,0,47,167,99167,Tipton (County),2146,2003-01-13 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,c61667dd-3c86-41bf-a49c-dfae957ad351,2002,11,2,3
DR-1440-AK,1440,AK,DR,2002-11-08 00:00:00+00:00,2003,Earthquake,EARTHQUAKE,0,0,1,1,2002-11-03 00:00:00+00:00,2002-11-10 00:00:00+00:00,2013-09-30 00:00:00+00:00,0,2,170,99170,Matanuska-Susitna (Borough),2145,2003-01-17 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,7a1dc9a3-4163-4d41-933a-1ce643779bfb,2002,11,4,7
DR-1440-AK,1440,AK,DR,2002-11-08 00:00:00+00:00,2003,Earthquake,EARTHQUAKE,0,0,1,1,2002-11-03 00:00:00+00:00,2002-11-10 00:00:00+00:00,2013-09-30 00:00:00+00:00,0,2,240,99240,Southeast Fairbanks (Census Area),2145,2003-01-17 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,c08dcdc0-693b-4dd4-a44a-21ceccf6ee20,2002,11,4,7
DR-1440-AK,1440,AK,DR,2002-11-08 00:00:00+00:00,2003,Earthquake,EARTHQUAKE,0,0,1,1,2002-11-03 00:00:00+00:00,2002-11-10 00:00:00+00:00,2013-09-30 00:00:00+00:00,0,2,261,99261,Valdez-Cordova (Census Area),2145,2003-01-17 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,b5367f5b-9c45-409c-8235-0b6caeed02de,2002,11,4,7
DR-1440-AK,1440,AK,DR,2002-11-08 00:00:00+00:00,2003,Earthquake,EARTHQUAKE,0,0,1,1,2002-11-03 00:00:00+00:00,2002-11-10 00:00:00+00:00,2013-09-30 00:00:00+00:00,0,2,290,99290,Yukon-Koyukuk (Census Area),2145,2003-01-17 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,c6293d60-5f12-4256-92ba-33ef8f67c2f7,2002,11,4,7
DR-1440-AK,1440,AK,DR,2002-11-08 00:00:00+00:00,2003,Earthquake,EARTHQUAKE,1,1,1,1,2002-11-03 00:00:00+00:00,2002-11-10 00:00:00+00:00,2013-09-30 00:00:00+00:00,0,2,68,99068,Denali (Borough),2145,2003-01-17 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,1e7f5cfe-87ca-40c0-a7d3-576e7a94e982,2002,11,4,7
DR-1440-AK,1440,AK,DR,2002-11-08 00:00:00+00:00,2003,Earthquake,EARTHQUAKE,1,1,1,1,2002-11-03 00:00:00+00:00,2002-11-10 00:00:00+00:00,2013-09-30 00:00:00+00:00,0,2,90,99090,Fairbanks North Star (Borough),2145,2003-01-17 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,ad731c27-b923-4935-b1ce-1ee93c9d806a,2002,11,4,7
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,39,99039,Brazoria (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,44016a9e-db4b-4855-bfee-2336fa43abde,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,61,99061,Cameron (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,9240174d-5e0e-4c0c-a555-6f9a7bc9a3c5,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,157,99157,Fort Bend (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,421cc02a-0706-49dc-ac2f-b8a231644d64,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,215,99215,Hidalgo (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,db92f526-14d2-4b38-9f25-958e51f8a7c5,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,241,99241,Jasper (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,b290127a-54eb-4581-81b6-81c7dba6a3f2,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,249,99249,Jim Wells (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,b39b8c56-a688-473e-bd7b-b16f32167444,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,273,99273,Kleberg (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,8da73496-d9f2-4fe1-879b-7c025fc6a870,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,291,99291,Liberty (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,178c9fd4-e655-4d07-8238-37b6243e6483,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,339,99339,Montgomery (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,7ab3297c-aa26-4ac3-bc25-3df8dfab3a20,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,407,99407,San Jacinto (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,1fe9b6c6-3eef-49ce-b930-304335eb078e,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,0,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,471,99471,Walker (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,cc59cf07-5eb9-44b1-93dd-75f441f8077b,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,1,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,7,99007,Aransas (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,dc72f65b-b965-44c5-be06-a45e9c41d55c,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,1,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,199,99199,Hardin (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,cb2900cb-95d9-42cb-beb5-a0e2f5dc9e22,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,1,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,201,99201,Harris (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,317ec8e3-cf3f-43c5-b064-4f12cad19792,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,1,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,245,99245,Jefferson (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,12d626a7-4faa-4837-8ae2-9c9dc3dff2f1,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,1,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,355,99355,Nueces (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,8d0faf02-0d5f-45b6-952e-7fadd11a8a46,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,1,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,361,99361,Orange (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,01dde362-2cfe-4db3-88b8-410d374a8345,2002,11,1,22
DR-1439-TX,1439,TX,DR,2002-11-05 00:00:00+00:00,2003,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",1,1,0,1,2002-10-24 00:00:00+00:00,2002-11-15 00:00:00+00:00,2013-03-26 00:00:00+00:00,0,48,409,99409,San Patricio (County),2144,2003-02-07 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,14101c19-4861-4c26-8ed8-1016edb1f194,2002,11,1,22
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,0,1,0,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,21,99021,Caldwell (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,9c4f7c45-8373-47dd-9547-8e576c384e2e,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,0,1,0,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,25,99025,Catahoula (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,7b06e013-ea19-4f18-be16-fe0e753dad42,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,0,1,0,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,115,99115,Vernon (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,cbe5106d-4c11-407d-92e5-eef0e8f8ecc4,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,0,1,0,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,125,99125,West Feliciana (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,ea0a85dc-ceba-4cba-8794-f23e6ba470f1,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,0,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,69,99069,Natchitoches (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,184d2c69-a3c1-4f46-a65c-94e86cd6f2d1,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,0,0,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,43,99043,Grant (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,865d9885-8ff6-4ad9-a2bf-df87ea5f2f69,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,0,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,59,99059,La Salle (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,3d755555-2294-4b2a-9153-4cb66d65bdfc,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,0,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,73,99073,Ouachita (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,abbeeb2f-f6f5-4c17-b507-8f4c0c015421,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,1,99001,Acadia (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,08d9641e-e9e1-47f8-8e3f-8297f6e70f0e,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,3,99003,Allen (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,90568263-b85a-4945-8df3-833a5dc4f0b0,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,5,99005,Ascension (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,2bdc44df-d541-46c2-88b0-9eabdadc8b40,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,7,99007,Assumption (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,62d068dc-d397-4699-8264-eb54a27e9d63,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,9,99009,Avoyelles (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,fff9e206-3823-4536-bd2d-1f5e04762172,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,11,99011,Beauregard (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,65d077bd-071a-490b-9998-40e7a5bfd997,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,19,99019,Calcasieu (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,c35b3256-1906-4881-9fdb-e52f3b2d2df7,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,23,99023,Cameron (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,2276d80b-fa44-4139-a2bd-d841eb84a75e,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,33,99033,East Baton Rouge (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,2dd9abad-dee8-4c07-b365-118901eb95f9,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,37,99037,East Feliciana (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,a5c0b5ea-b637-4617-a3a0-4572616340eb,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,39,99039,Evangeline (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,b38a78e8-2461-4109-ab76-f439d6736e88,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,45,99045,Iberia (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,89fb98f7-0f9b-4866-adad-354e151b56a3,2002,10,3,15
DR-1437-LA,1437,LA,DR,2002-10-03 00:00:00+00:00,2003,Hurricane,HURRICANE LILI,0,1,1,1,2002-10-01 00:00:00+00:00,2002-10-16 00:00:00+00:00,2015-09-30 00:00:00+00:00,0,22,47,99047,Iberville (Parish),2139,2003-01-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,9929a29e-7828-447c-9eb6-bb512c018663,2002,10,3,15
